email_id,campaign_id,emails_sent,emails_opened,emails_clicked,unsubscribes
8151,8151,38402,14548,3855,238
8152,8152,19887,5126,696,143
8153,8153,10239,3853,1004,254
8154,8154,1385,423,63,16
8155,8155,7764,3357,914,188
8156,8156,17591,3984,992,266
8157,8157,3785,1562,352,84
8158,8158,33739,14241,1625,847
8159,8159,37163,14948,1768,709
8160,8160,18276,4279,1150,105
8161,8161,27472,4216,927,720
8162,8162,22785,9081,2523,133
8163,8163,9631,3444,565,130
8164,8164,29324,9625,1011,599
8165,8165,36807,15619,2141,785
8166,8166,32923,7485,1512,390
8167,8167,20991,4049,828,113
8168,8168,41651,10734,3032,1246
8169,8169,30036,12684,1202,786
8170,8170,45202,17101,3136,739
8171,8171,26594,8814,2375,669
8172,8172,13795,2255,333,364
8173,8173,19723,5889,1066,409
8174,8174,9091,2643,326,207
8175,8175,34996,8610,2382,292
8176,8176,45982,12241,2474,742
8177,8177,26433,4637,1111,387
8178,8178,48130,15018,2385,1164
8179,8179,21214,6980,571,534
8180,8180,27215,11235,2231,565
8181,8181,45244,12393,2634,367
8182,8182,25220,6646,1726,596
8183,8183,45814,10931,978,1256
8184,8184,33587,14628,1485,769
8185,8185,10667,2631,311,309
8186,8186,23295,4552,1169,343
8187,8187,3218,483,62,83
8188,8188,41586,10091,1489,272
8189,8189,12780,2331,673,81
8190,8190,10843,1653,231,252
8191,8191,15920,3966,959,154
8192,8192,8800,2679,382,135
8193,8193,22586,7538,1939,242
8194,8194,44508,8671,757,1029
8195,8195,47603,8905,1791,1289
8196,8196,38922,9001,1030,918
8197,8197,48548,8869,2249,1345
8198,8198,42987,16749,2014,248
8199,8199,36274,15520,2659,383
8200,8200,46525,19637,5194,1024
8201,8201,42626,12347,3193,843
8202,8202,36651,7159,1921,224
8203,8203,10737,1921,151,303
8204,8204,10651,2326,242,219
8205,8205,38083,15600,4294,682
8206,8206,33915,6196,333,205
8207,8207,45634,14605,1280,582
8208,8208,27764,7028,1165,674
8209,8209,29522,11608,2551,414
8210,8210,32029,9144,1102,916
8211,8211,23729,9730,1500,573
8212,8212,20694,6222,1789,177
8213,8213,33374,13255,1156,426
8214,8214,13168,2481,323,173
8215,8215,5430,2279,666,119
8216,8216,13226,4180,555,391
8217,8217,17499,4390,472,409
8218,8218,13234,4013,673,68
8219,8219,18170,5131,863,263
8220,8220,25829,9365,1714,478
8221,8221,33449,8020,1818,859
8222,8222,30277,5259,1137,193
8223,8223,31974,7802,531,832
8224,8224,15099,5511,812,211
8225,8225,13424,2427,592,305
8226,8226,26960,5082,1088,158
8227,8227,20368,7405,2111,232
8228,8228,18257,3942,823,146
8229,8229,26407,4607,1292,366
8230,8230,39723,15354,3061,1123
8231,8231,24103,8733,1117,681
8232,8232,14994,2560,637,393
8233,8233,7336,2884,637,103
8234,8234,15882,6283,1707,391
8235,8235,30551,6091,962,622
8236,8236,2867,509,120,67
8237,8237,42496,10231,1264,849
8238,8238,33527,8693,1980,755
8239,8239,37146,13561,2803,867
8240,8240,35307,10661,2766,596
8241,8241,27441,4558,1037,775
8242,8242,9574,1768,341,84
8243,8243,40780,9238,1515,1200
8244,8244,15391,4686,809,187
8245,8245,3951,1721,176,31
8246,8246,11969,2463,659,156
8247,8247,37487,6083,1642,200
8248,8248,30521,6471,513,390
8249,8249,49352,20400,3699,1230
8250,8250,37410,10811,1783,863
8251,8251,33530,7602,1252,353
8252,8252,26231,7169,2147,631
8253,8253,27359,4206,917,444
8254,8254,47992,9203,2426,899
8255,8255,11135,2071,604,274
8256,8256,43271,13484,1081,1113
8257,8257,14928,6084,1069,397
8258,8258,36204,7223,1364,417
8259,8259,29859,5676,654,739
8260,8260,40236,8521,2237,1112
8261,8261,48311,18540,3911,1447
8262,8262,29238,9384,2022,173
8263,8263,27364,7395,2156,159
8264,8264,18902,5914,1757,139
8265,8265,14263,3219,896,144
8266,8266,23285,7132,1652,453
8267,8267,37858,6718,1959,811
8268,8268,29376,7503,664,338
8269,8269,8756,1389,204,95
8270,8270,37525,13308,2241,851
8271,8271,21114,6708,1552,224
8272,8272,25658,5791,1664,189
8273,8273,46173,12615,1696,634
8274,8274,24686,9169,2338,621
8275,8275,47514,12433,3518,435
8276,8276,41806,9365,1811,415
8277,8277,7842,1666,438,77
8278,8278,46177,12382,2402,435
8279,8279,27197,7842,1410,459
8280,8280,24993,8007,1122,474
8281,8281,5712,1214,296,41
8282,8282,17832,8015,546,243
8283,8283,37398,5873,1097,695
8284,8284,20515,4179,1030,541
8285,8285,13582,2854,575,298
8286,8286,33113,13406,1055,882
8287,8287,3173,565,39,64
8288,8288,22909,5552,1619,290
8289,8289,13021,4880,747,146
8290,8290,41532,8177,561,1238
8291,8291,40564,6239,315,939
8292,8292,26806,4802,1361,654
8293,8293,17389,6914,1562,95
8294,8294,42211,18751,4025,813
8295,8295,6869,1736,479,72
8296,8296,44350,18921,2750,901
8297,8297,38505,10175,2203,565
8298,8298,12895,5716,1120,191
8299,8299,3952,1542,370,65
8300,8300,29334,7089,1550,188
8301,8301,34352,13381,2567,548
8302,8302,11369,4760,1322,233
8303,8303,31734,5745,1499,670
8304,8304,24718,10492,1689,244
8305,8305,33040,9583,763,727
8306,8306,21201,7491,554,617
8307,8307,45297,13577,2801,433
8308,8308,28112,4255,1240,438
8309,8309,23303,6335,1190,428
8310,8310,42998,15307,2372,282
8311,8311,35324,8933,1797,353
8312,8312,23725,7124,2112,402
8313,8313,39742,9458,975,891
8314,8314,13749,6157,940,162
8315,8315,33517,5540,807,293
8316,8316,26926,10821,2320,730
8317,8317,23980,7874,1985,598
8318,8318,49192,12319,1984,1157
8319,8319,26232,8806,2243,546
8320,8320,30007,11203,1537,781
8321,8321,49383,10942,2882,1366
8322,8322,21952,7558,1732,180
8323,8323,2541,971,107,44
8324,8324,40355,13891,2636,477
8325,8325,35355,11785,1516,377
8326,8326,41877,9531,2567,457
8327,8327,23898,5589,1490,138
8328,8328,32590,10021,1439,596
8329,8329,14023,5171,739,211
8330,8330,13352,2749,554,149
8331,8331,40376,10656,3132,731
8332,8332,46654,19857,5020,267
8333,8333,15510,4460,284,388
8334,8334,19011,3349,168,513
8335,8335,15314,3108,924,175
8336,8336,2921,713,43,68
8337,8337,10250,2790,499,274
8338,8338,30619,10394,1641,307
8339,8339,20094,8587,1432,425
8340,8340,18463,6600,1976,532
8341,8341,26827,10975,2594,300
8342,8342,9945,4187,415,244
8343,8343,41588,12158,946,826
8344,8344,4518,1638,392,54
8345,8345,5575,925,66,52
8346,8346,33062,9285,1585,606
8347,8347,45699,18835,2485,676
8348,8348,34931,7989,2159,590
8349,8349,42539,12370,2221,1271
8350,8350,2423,673,77,25
8351,8351,22065,6269,1340,259
8352,8352,32002,9870,1012,433
8353,8353,23540,8253,1998,521
8354,8354,27862,4444,1067,159
8355,8355,27442,11202,1877,434
8356,8356,31831,5352,381,832
8357,8357,46848,14641,4181,1336
8358,8358,40302,8249,2233,603
8359,8359,7216,2949,567,59
8360,8360,33242,9590,1351,701
8361,8361,35138,15447,4479,265
8362,8362,49261,21665,6007,552
8363,8363,27950,12033,1943,373
8364,8364,46444,14003,4128,800
8365,8365,5334,2013,416,127
8366,8366,43020,11142,3026,1095
8367,8367,18519,3004,177,303
8368,8368,14433,5461,1202,180
8369,8369,35793,13215,2353,354
8370,8370,1696,370,66,41
8371,8371,31306,6696,1891,413
8372,8372,19661,7019,363,241
8373,8373,18191,6113,1038,324
8374,8374,41261,6311,501,672
8375,8375,34164,7634,1647,503
8376,8376,17798,3981,1142,279
8377,8377,49772,15219,3599,874
8378,8378,18496,8035,2398,503
8379,8379,37098,11819,2282,478
8380,8380,49656,16202,907,1484
8381,8381,42000,6724,1389,600
8382,8382,1332,537,137,11
8383,8383,41587,14035,891,980
8384,8384,11417,2420,672,67
8385,8385,9541,3168,632,196
8386,8386,25975,5422,300,519
8387,8387,11822,5001,697,344
8388,8388,24109,5531,280,268
8389,8389,29846,9824,1948,748
8390,8390,19034,7452,1940,477
8391,8391,45736,13211,3713,258
8392,8392,10566,4331,896,147
8393,8393,7122,2261,633,36
8394,8394,20150,3796,264,577
8395,8395,10177,3663,877,227
8396,8396,26199,11265,918,726
8397,8397,20723,6393,518,462
8398,8398,38133,8437,2462,1057
8399,8399,23714,5672,691,384
8400,8400,34830,8974,2145,596
8401,8401,30299,12589,2476,549
8402,8402,10854,2510,575,227
8403,8403,22457,4963,1277,322
8404,8404,6547,2034,348,173
8405,8405,13307,5048,1350,211
8406,8406,18988,7701,1514,507
8407,8407,7453,2245,215,104
8408,8408,43370,12582,1946,789
8409,8409,35468,12357,862,980
8410,8410,39780,6456,409,709
8411,8411,38695,10717,2482,996
8412,8412,22518,9085,1048,395
8413,8413,26407,4779,1193,141
8414,8414,47439,17963,3199,571
8415,8415,49460,9127,2083,649
8416,8416,2995,907,76,34
8417,8417,27687,10065,606,773
8418,8418,2753,779,204,54
8419,8419,24665,6264,864,553
8420,8420,14784,3850,512,262
8421,8421,5063,1530,348,109
8422,8422,30270,8523,1128,489
8423,8423,30623,10359,2936,360
8424,8424,38645,15928,2269,1042
8425,8425,8698,1633,291,75
8426,8426,19904,7384,1868,223
8427,8427,40068,11659,695,694
8428,8428,47576,11204,1487,671
8429,8429,19625,6166,786,435
8430,8430,28266,8156,948,649
8431,8431,7915,2223,184,173
8432,8432,23342,9019,1936,401
8433,8433,11095,2762,542,150
8434,8434,2957,1268,309,46
8435,8435,18269,6160,1526,262
8436,8436,9121,3508,974,270
8437,8437,33166,6442,1099,464
8438,8438,5112,2211,562,146
8439,8439,46444,15711,1870,808
8440,8440,42744,16915,1082,516
8441,8441,24890,6245,687,304
8442,8442,24307,8185,1097,626
8443,8443,29517,11524,3336,460
8444,8444,37585,16420,3544,379
8445,8445,44124,13020,3810,1063
8446,8446,28181,8530,1621,692
8447,8447,24338,9189,1152,610
8448,8448,39045,6930,1217,936
8449,8449,4330,1031,72,31
8450,8450,22602,8004,1519,545
8451,8451,7126,2406,468,139
8452,8452,15618,4174,609,96
8453,8453,41374,14666,1622,277
8454,8454,45562,12578,2275,1316
8455,8455,34924,15541,2899,738
8456,8456,2601,1154,67,37
8457,8457,37167,7770,540,286
8458,8458,14409,2910,263,174
8459,8459,3161,1053,102,69
8460,8460,16555,5997,1709,262
8461,8461,33753,11011,1059,170
8462,8462,44850,18695,3474,937
8463,8463,34997,7029,1502,1007
8464,8464,37673,11666,1199,468
8465,8465,30477,9323,2220,466
8466,8466,30675,8579,961,829
8467,8467,9854,3663,681,122
8468,8468,46833,8327,1028,1103
8469,8469,27526,7720,1313,240
8470,8470,28068,6794,1780,321
8471,8471,43483,13812,3337,1049
8472,8472,33434,11025,1747,367
8473,8473,39920,15387,2028,292
8474,8474,46420,14617,2351,1224
8475,8475,18866,6278,578,277
8476,8476,30220,10550,1334,868
8477,8477,26167,10326,1077,649
8478,8478,41409,14946,1678,1045
8479,8479,22645,8886,1340,483
8480,8480,13844,4631,243,122
8481,8481,25828,10012,1960,136
8482,8482,37406,16145,4057,437
8483,8483,39610,10559,1632,1184
8484,8484,35036,5926,1625,754
8485,8485,36243,7415,628,889
8486,8486,10561,2354,572,219
8487,8487,43310,8268,1206,747
8488,8488,13172,5545,591,134
8489,8489,32848,11894,2894,207
8490,8490,26349,9291,613,470
8491,8491,33239,14158,3209,988
8492,8492,22415,6696,744,632
8493,8493,22607,5614,821,565
8494,8494,22335,7878,1278,334
8495,8495,44652,18968,5599,1144
8496,8496,31171,9373,1784,157
8497,8497,24105,6055,1589,199
8498,8498,26925,9185,1559,420
8499,8499,42887,9719,1947,444
8500,8500,28147,11952,1092,166
8501,8501,27940,5090,1478,387
8502,8502,17469,6811,642,114
8503,8503,10891,1920,424,171
8504,8504,17387,4986,373,247
8505,8505,4323,972,68,83
8506,8506,38463,16973,2323,1100
8507,8507,2422,947,144,50
8508,8508,16429,3567,962,306
8509,8509,4254,1331,274,126
8510,8510,13165,5264,1196,230
8511,8511,32181,13506,2062,961
8512,8512,13200,5362,1168,294
8513,8513,4120,1581,129,41
8514,8514,7277,1094,65,214
8515,8515,34122,11419,791,873
8516,8516,3832,618,54,76
8517,8517,35651,8206,1352,925
8518,8518,20364,6600,1594,286
8519,8519,40229,6286,1645,676
8520,8520,47090,9609,1961,740
8521,8521,8409,3283,341,231
8522,8522,34017,13487,825,971
8523,8523,1408,476,80,38
8524,8524,48156,12514,1316,756
8525,8525,1710,561,49,46
8526,8526,10170,1857,348,166
8527,8527,23226,9083,910,383
8528,8528,19514,8771,963,504
8529,8529,3865,908,64,31
8530,8530,19481,4376,313,298
8531,8531,27950,7138,1884,262
8532,8532,14188,3838,1059,414
8533,8533,23266,7050,1090,200
8534,8534,30732,7614,1024,477
8535,8535,10099,4224,923,152
8536,8536,32003,11976,1029,739
8537,8537,8388,1277,347,116
8538,8538,45904,19600,3674,277
8539,8539,38948,5874,972,268
8540,8540,5652,2495,176,102
8541,8541,26104,7468,1658,262
8542,8542,12811,5656,798,318
8543,8543,38640,15109,3627,1080
8544,8544,2094,709,101,38
8545,8545,49108,15951,2072,346
8546,8546,28433,7087,1803,779
8547,8547,39121,9351,807,301
8548,8548,35603,7767,675,335
8549,8549,45787,10509,2495,1126
8550,8550,42161,18072,2398,327
8551,8551,2608,502,29,17
8552,8552,43758,18456,2413,552
8553,8553,34057,5443,702,212
8554,8554,15506,3211,474,219
8555,8555,17240,3745,577,415
8556,8556,1426,348,79,20
8557,8557,20834,4334,975,131
8558,8558,38856,15382,4228,310
8559,8559,18271,4019,1134,106
8560,8560,43386,8417,2075,228
8561,8561,49935,11528,753,1271
8562,8562,23348,8431,2263,215
8563,8563,45561,18242,1933,469
8564,8564,42129,16680,3940,308
8565,8565,43070,17321,3200,625
8566,8566,8106,2319,466,116
8567,8567,24239,8030,1392,569
8568,8568,46181,17653,1937,1112
8569,8569,5534,2458,544,127
8570,8570,39644,6945,1004,960
8571,8571,13399,3004,638,230
8572,8572,14885,6676,960,313
8573,8573,2830,865,197,32
8574,8574,20659,3366,463,473
8575,8575,42253,10090,3008,586
8576,8576,10780,4783,638,108
8577,8577,25157,7298,1576,661
8578,8578,26047,10666,551,300
8579,8579,12791,5254,878,345
8580,8580,21993,6105,1301,506
8581,8581,30502,5587,1203,274
8582,8582,2708,1023,301,69
8583,8583,44099,11682,2744,1278
8584,8584,8948,2848,507,238
8585,8585,49464,9163,2725,1343
8586,8586,15436,4334,220,327
8587,8587,39637,9255,1785,1005
8588,8588,5406,1871,116,144
8589,8589,9908,2971,450,91
8590,8590,2580,653,170,56
8591,8591,46240,14203,2361,798
8592,8592,33490,12909,918,729
8593,8593,31418,5976,875,258
8594,8594,7590,1377,184,160
8595,8595,49185,16229,2439,779
8596,8596,33168,9448,1974,963
8597,8597,24725,6604,1647,547
8598,8598,39852,15750,1375,552
8599,8599,8872,3915,556,97
8600,8600,48797,19527,5534,1052
8601,8601,19501,7199,1768,394
8602,8602,24049,3931,683,183
8603,8603,31603,11822,3189,728
8604,8604,28267,9658,939,523
8605,8605,37110,7021,549,859
8606,8606,18179,5506,1574,219
8607,8607,30565,10152,1456,905
8608,8608,41825,14638,4190,893
8609,8609,21112,4535,493,309
8610,8610,38924,12731,3029,367
8611,8611,10476,4000,1042,212
8612,8612,5035,1808,493,78
8613,8613,38875,7266,1056,671
8614,8614,38835,6862,1064,762
8615,8615,13396,2856,313,79
8616,8616,42098,7278,1755,713
8617,8617,15204,2461,517,277
8618,8618,34790,13545,3127,589
8619,8619,16213,3577,932,153
8620,8620,46190,9307,781,1011
8621,8621,36970,16149,1831,650
8622,8622,8453,1740,155,167
8623,8623,44545,14555,1784,632
8624,8624,30626,6714,1969,766
8625,8625,10007,3239,228,211
8626,8626,34468,9632,2662,179
8627,8627,17010,5448,649,391
8628,8628,29795,7807,1869,631
8629,8629,21726,5381,917,467
8630,8630,48498,14295,3734,338
8631,8631,20703,4371,1218,449
8632,8632,14872,3577,464,204
8633,8633,33958,14516,1003,755
8634,8634,33437,8543,2257,284
8635,8635,31109,6140,1257,556
8636,8636,49042,18938,2748,1105
8637,8637,25455,7260,1002,393
8638,8638,41095,9327,931,308
8639,8639,36116,9508,2440,596
8640,8640,1312,514,94,17
8641,8641,27197,8751,1033,662
8642,8642,38959,13361,1578,975
8643,8643,4961,1913,127,61
8644,8644,32901,12629,2503,378
8645,8645,13645,3474,904,119
8646,8646,1091,198,35,7
8647,8647,36762,15189,3094,745
8648,8648,41792,14311,1481,371
8649,8649,42134,13730,1955,1233
8650,8650,22034,4694,594,387
8651,8651,42560,7374,533,975
8652,8652,3463,1407,175,49
8653,8653,4487,1538,411,116
8654,8654,19762,7953,2144,178
8655,8655,13279,3194,910,368
8656,8656,19601,5387,488,544
8657,8657,9089,3627,491,102
8658,8658,26518,8933,2000,228
8659,8659,17381,5577,284,450
8660,8660,6463,2425,270,79
8661,8661,19100,5070,1410,534
8662,8662,41909,17927,4630,481
8663,8663,45903,7568,1630,708
8664,8664,17373,7433,1348,514
8665,8665,4373,1235,369,60
8666,8666,26636,5512,459,306
8667,8667,49374,8671,817,1373
8668,8668,11843,2810,215,159
8669,8669,5415,1434,86,109
8670,8670,29581,6683,1720,538
8671,8671,23005,5312,520,502
8672,8672,29491,7892,1836,156
8673,8673,34940,8810,2511,873
8674,8674,5413,1345,212,129
8675,8675,21938,6923,1106,445
8676,8676,44711,11712,1971,414
8677,8677,4902,1770,167,122
8678,8678,39839,8106,578,781
8679,8679,8611,2953,223,104
8680,8680,38383,12469,2517,675
8681,8681,20018,3664,189,142
8682,8682,34635,15185,3391,516
8683,8683,38830,12593,2457,470
8684,8684,12036,3293,291,332
8685,8685,11635,4610,265,189
8686,8686,3815,746,152,67
8687,8687,20839,7513,1194,614
8688,8688,34652,15181,2243,488
8689,8689,20483,6413,1428,177
8690,8690,13230,5713,1142,147
8691,8691,26269,7542,1636,754
8692,8692,7670,3251,416,90
8693,8693,42894,13855,4143,1251
8694,8694,13542,5264,1209,257
8695,8695,2667,1114,83,17
8696,8696,21620,8967,936,302
8697,8697,35971,13678,3717,391
8698,8698,12995,4066,1152,381
8699,8699,48662,9129,2468,1309
8700,8700,17501,4696,1341,296
8701,8701,6352,2152,645,56
8702,8702,10138,2473,703,295
8703,8703,17589,3476,640,281
8704,8704,3579,1410,237,20
8705,8705,9822,3297,767,209
8706,8706,42581,18313,3940,1012
8707,8707,33341,11400,3163,522
8708,8708,26895,11376,1428,787
8709,8709,46927,19378,5160,805
8710,8710,9787,1688,273,131
8711,8711,20143,8114,510,222
8712,8712,15330,5514,1492,218
8713,8713,5786,900,196,145
8714,8714,40213,14653,2538,1123
8715,8715,19589,7629,1915,165
8716,8716,19121,3917,535,518
8717,8717,29630,11066,2396,542
8718,8718,44968,9542,901,1346
8719,8719,29468,11072,3192,670
8720,8720,16331,5295,687,157
8721,8721,37408,12990,3263,345
8722,8722,34507,11144,3086,731
8723,8723,44949,15191,3710,741
8724,8724,43658,12134,671,1183
8725,8725,49338,20997,2489,1049
8726,8726,16220,4147,1155,394
8727,8727,16137,2803,570,228
8728,8728,16418,2811,197,257
8729,8729,38918,12763,2790,827
8730,8730,21889,4921,1115,503
8731,8731,23687,3601,602,624
8732,8732,43955,6636,1127,226
8733,8733,37607,11864,2889,467
8734,8734,19517,6783,1372,484
8735,8735,27181,5690,777,392
8736,8736,28272,10214,1569,684
8737,8737,16576,5205,275,217
8738,8738,38932,10025,2032,995
8739,8739,37205,8700,1215,881
8740,8740,11674,4903,959,156
8741,8741,13854,5474,1401,314
8742,8742,49660,12326,823,613
8743,8743,39131,10723,2303,542
8744,8744,49998,18059,5041,282
8745,8745,27917,8357,1133,608
8746,8746,29107,6369,1522,679
8747,8747,1643,711,95,9
8748,8748,5252,1561,271,147
8749,8749,10329,1985,228,160
8750,8750,47010,13917,2443,1186
8751,8751,3591,1608,160,103
8752,8752,45461,9171,1910,846
8753,8753,10170,3099,496,276
8754,8754,35493,14012,2991,683
8755,8755,16077,4115,1091,351
8756,8756,49609,17591,4174,1336
8757,8757,8864,1517,136,210
8758,8758,39098,10827,2591,682
8759,8759,15251,2609,329,397
8760,8760,14490,3210,953,397
8761,8761,36064,10861,982,397
8762,8762,29310,10833,1447,858
8763,8763,18001,6336,358,195
8764,8764,35901,6413,1605,398
8765,8765,28360,6788,1954,648
8766,8766,45401,7320,447,303
8767,8767,11031,2662,603,61
8768,8768,6717,1909,159,77
8769,8769,28699,4844,1010,481
8770,8770,30203,10343,2152,289
8771,8771,5209,1221,246,88
8772,8772,1704,362,29,9
8773,8773,13301,4565,986,151
8774,8774,48463,10248,1294,368
8775,8775,27958,7223,1933,702
8776,8776,20282,8174,412,107
8777,8777,20155,3691,297,270
8778,8778,22886,10024,1641,288
8779,8779,4101,1501,360,122
8780,8780,45868,16250,3570,913
8781,8781,24418,6763,1793,544
8782,8782,9550,3314,570,237
8783,8783,6030,2190,547,120
8784,8784,37654,16277,3069,861
8785,8785,30750,9142,1545,490
8786,8786,25318,10365,1082,430
8787,8787,44010,7610,1883,887
8788,8788,6506,2016,389,132
8789,8789,43154,14705,1326,515
8790,8790,32231,7008,832,255
8791,8791,17574,4318,1013,267
8792,8792,34410,13507,960,805
8793,8793,30900,12313,1303,242
8794,8794,37406,15697,905,1086
8795,8795,38928,13515,3307,903
8796,8796,3624,813,169,27
8797,8797,32749,12819,2275,671
8798,8798,38272,6958,2060,801
8799,8799,16625,5793,1332,96
8800,8800,19279,7676,1537,466
8801,8801,39242,8037,564,749
8802,8802,17492,2786,425,313
8803,8803,28556,11962,623,840
8804,8804,49423,14356,2996,1195
8805,8805,13924,4004,857,134
8806,8806,46009,19259,2691,976
8807,8807,48119,12076,1265,625
8808,8808,19508,8409,2206,317
8809,8809,34826,12623,2769,571
8810,8810,46779,20597,5533,863
8811,8811,39523,16921,1542,904
8812,8812,48835,9309,2730,373
8813,8813,3050,1134,185,25
8814,8814,44652,6820,813,1081
8815,8815,41537,10097,2422,278
8816,8816,9178,3530,436,70
8817,8817,30071,7822,1352,671
8818,8818,19316,3446,937,556
8819,8819,21357,6739,1025,150
8820,8820,28422,6455,763,824
8821,8821,9262,3527,441,265
8822,8822,33608,5639,646,628
8823,8823,31803,5554,1395,937
8824,8824,33904,9796,2396,365
8825,8825,11291,2798,683,252
8826,8826,44228,10531,2595,253
8827,8827,17008,3238,841,365
8828,8828,35741,11433,2325,610
8829,8829,17801,5878,1485,115
8830,8830,15010,5129,329,374
8831,8831,15914,4838,364,264
8832,8832,41915,13766,3237,1187
8833,8833,38579,7438,1123,746
8834,8834,19587,5682,685,356
8835,8835,7899,3386,744,51
8836,8836,34531,9592,2823,384
8837,8837,17217,3015,349,239
8838,8838,25835,10196,756,637
8839,8839,11882,3435,682,326
8840,8840,32105,5363,597,354
8841,8841,31165,7206,1673,276
8842,8842,25991,10183,1703,148
8843,8843,46142,11497,1666,594
8844,8844,43559,15312,1552,297
8845,8845,23056,5241,1096,180
8846,8846,2770,947,53,14
8847,8847,7714,1730,260,151
8848,8848,4457,1716,240,36
8849,8849,5940,2633,335,54
8850,8850,28776,11086,1767,853
8851,8851,17013,6371,900,170
8852,8852,18400,6457,832,287
8853,8853,9106,3640,280,201
8854,8854,44782,16987,3273,908
8855,8855,18703,6926,1061,421
8856,8856,35992,8370,2149,463
8857,8857,29743,11271,3372,384
8858,8858,11107,3003,245,233
8859,8859,25166,4228,323,661
8860,8860,39045,15427,3304,1139
8861,8861,12991,5062,422,177
8862,8862,25277,8289,2125,449
8863,8863,46459,9843,2140,1315
8864,8864,22840,9427,875,409
8865,8865,23024,3647,917,297
8866,8866,33576,12249,2169,659
8867,8867,42317,16773,4228,593
8868,8868,20312,8604,1200,243
8869,8869,46955,13711,2360,531
8870,8870,18922,6048,702,372
8871,8871,3223,779,93,20
8872,8872,29492,4500,864,791
8873,8873,9894,2642,492,80
8874,8874,49609,17436,2459,700
8875,8875,14624,4373,867,360
8876,8876,37862,9673,2059,464
8877,8877,25893,4044,303,207
8878,8878,17656,2777,247,247
8879,8879,24214,8943,1795,147
8880,8880,29451,4951,1279,599
8881,8881,15585,2998,623,176
8882,8882,3036,856,73,87
8883,8883,24630,8633,2358,187
8884,8884,32255,7708,625,479
8885,8885,4720,1016,145,100
8886,8886,16147,6052,1783,394
8887,8887,20473,4585,956,362
8888,8888,35810,8150,952,317
8889,8889,37491,12070,1072,1054
8890,8890,29008,5141,1351,574
8891,8891,18340,5886,1362,245
8892,8892,21073,6982,1655,292
8893,8893,41840,10719,1759,739
8894,8894,8600,1737,401,199
8895,8895,33310,12087,1474,772
8896,8896,44171,17240,2756,338
8897,8897,15980,3033,261,352
8898,8898,2551,506,101,26
8899,8899,44624,18932,3198,337
8900,8900,27781,11819,1390,160
8901,8901,44667,10408,625,1036
8902,8902,26522,6654,942,186
8903,8903,37204,9797,1725,1076
8904,8904,2042,520,147,46
8905,8905,9602,2972,596,57
8906,8906,43588,10355,2165,858
8907,8907,12121,4702,1330,356
8908,8908,9836,2780,786,152
8909,8909,32556,12643,1209,671
8910,8910,21863,7865,819,520
8911,8911,42861,19220,3155,998
8912,8912,9728,3547,638,101
8913,8913,28409,10821,2105,198
8914,8914,23591,4385,232,341
8915,8915,33094,9342,852,378
8916,8916,42158,14249,4109,945
8917,8917,26255,11471,2206,648
8918,8918,23496,5051,879,329
8919,8919,24361,7135,555,137
8920,8920,12895,1950,374,127
8921,8921,37445,10707,616,945
8922,8922,24681,4085,840,642
8923,8923,31610,9002,2317,338
8924,8924,9531,3180,945,259
8925,8925,19032,8229,1938,341
8926,8926,4386,1833,443,96
8927,8927,30744,10789,3230,619
8928,8928,46660,7374,644,868
8929,8929,2214,332,21,19
8930,8930,2803,892,184,19
8931,8931,11264,4878,391,220
8932,8932,19302,4905,546,577
8933,8933,46853,11572,1774,278
8934,8934,16373,3486,882,413
8935,8935,41883,12767,2121,576
8936,8936,31162,8047,1990,178
8937,8937,11967,2500,636,224
8938,8938,36286,6059,960,184
8939,8939,40649,9548,637,544
8940,8940,12095,5278,1232,97
8941,8941,15485,6655,411,276
8942,8942,36799,10191,2164,658
8943,8943,32758,8103,1788,440
8944,8944,1320,430,83,9
8945,8945,22971,3742,765,636
8946,8946,12532,5268,778,257
8947,8947,45378,12161,1961,796
8948,8948,23224,4210,1169,283
8949,8949,46206,8793,1117,1348
8950,8950,15808,5459,641,340
8951,8951,4013,1422,315,111
8952,8952,10583,1924,517,121
8953,8953,13673,5861,1179,137
8954,8954,38617,16268,1247,950
8955,8955,47849,17974,2595,545
8956,8956,3196,902,246,60
8957,8957,46545,12838,2281,1203
8958,8958,46644,19567,5610,854
8959,8959,30263,6997,481,719
8960,8960,4578,1229,310,72
8961,8961,43015,8403,1320,1236
8962,8962,34030,9674,1054,662
8963,8963,36256,12085,1562,593
8964,8964,4433,761,68,85
8965,8965,8177,2284,266,179
8966,8966,40166,12309,1068,1098
8967,8967,17177,7660,1222,92
8968,8968,29861,4503,269,618
8969,8969,14166,3777,253,251
8970,8970,30298,7937,1957,286
8971,8971,29318,12312,3394,248
8972,8972,4288,1715,417,122
8973,8973,15455,5416,1555,138
8974,8974,14653,6435,1570,116
8975,8975,24868,6635,1134,239
8976,8976,5742,1127,126,32
8977,8977,23374,6716,1185,453
8978,8978,39468,7283,790,893
8979,8979,12903,3253,478,70
8980,8980,39032,12173,2811,195
8981,8981,22865,9719,2456,235
8982,8982,43818,14535,3262,444
8983,8983,14250,5993,702,363
8984,8984,17114,6786,1027,365
8985,8985,9192,3001,392,214
8986,8986,36134,8314,2265,724
8987,8987,30085,12326,3089,764
8988,8988,2809,1041,260,43
8989,8989,2631,788,224,19
8990,8990,19218,7421,830,309
8991,8991,4334,1669,389,30
8992,8992,44284,13128,1670,1273
