conversion_id,lead_id,campaign_id,revenue,conversion_date
44740,97372,6324,516.66,2025-11-05
44741,55020,3579,257.3,2025-02-05
44742,33663,6335,884.52,2025-03-04
44743,79985,4183,911.96,2024-09-15
44744,75634,7594,426.74,2025-03-17
44745,12409,596,839.23,2025-02-21
44746,18122,5241,337.61,2025-01-12
44747,16080,7513,459.46,2024-09-15
44748,12831,2142,367.82,2025-02-03
44749,93,9544,486.7,2025-08-23
44750,23071,8710,509.34,2025-11-24
44751,65847,2683,492.09,2025-10-11
44752,78216,3637,471.02,2024-12-20
44753,3462,7210,525.13,2025-02-05
44754,19990,1334,923.06,2026-02-07
44755,13435,6168,180.29,2024-10-18
44756,5101,4624,1287.5,2026-03-20
44757,23512,9174,413.48,2026-05-03
44758,60165,4735,473.92,2025-01-19
44759,26644,8865,957.81,2026-02-11
44760,13220,962,667.37,2026-01-15
44761,79132,9566,643.88,2025-11-05
44762,45947,490,918.57,2025-06-17
44763,34893,5606,453.78,2025-06-17
44764,73677,4475,780.17,2026-04-24
44765,1691,1319,262.37,2025-11-05
44766,69763,8192,607.14,2025-08-26
44767,13512,2168,652.56,2025-08-31
44768,75668,6826,873.95,2026-07-26
44769,36718,9450,701.99,2025-08-23
44770,36936,243,545.79,2026-02-05
44771,50750,1924,420.4,2026-04-14
44772,52842,8802,418.06,2025-10-25
44773,50426,1815,419.83,2024-09-18
44774,26883,1601,257.51,2025-10-07
44775,88030,6387,1178.17,2026-04-28
44776,41504,9954,811.87,2025-08-09
44777,8633,4425,559.62,2025-11-10
44778,67287,9266,740.61,2025-04-27
44779,756,8881,718.04,2025-08-06
44780,82657,2342,299.92,2024-11-10
44781,36525,3228,677.48,2026-03-28
44782,83281,8876,929.71,2026-01-09
44783,85001,1996,351.09,2024-11-02
44784,97267,4895,228.87,2024-10-30
44785,21601,6473,275.61,2026-04-03
44786,77964,6463,469.58,2026-08-19
44787,11427,5501,267.77,2024-11-14
44788,61358,1780,452.14,2024-11-29
44789,40904,4451,355.19,2024-10-10
44790,41320,1821,492.55,2026-05-18
44791,28090,4872,381.9,2026-08-13
44792,49832,8681,483.96,2024-11-10
44793,34014,5048,665.98,2026-04-09
44794,83397,8035,305.2,2024-11-19
44795,27758,4191,567.18,2026-08-19
44796,46331,2298,321.78,2026-07-19
44797,87356,7420,491.33,2026-06-11
44798,18294,8952,472.99,2025-05-30
44799,9187,2208,588.63,2026-07-23
44800,12554,7496,540.4,2024-12-23
44801,18634,5953,915.47,2026-07-30
44802,91045,4222,486.37,2026-04-10
44803,15328,8200,360.05,2026-04-05
44804,70577,4767,784.36,2026-03-04
44805,72553,4719,581.43,2024-12-25
44806,51288,2494,766.68,2025-07-20
44807,10373,1468,464.06,2025-05-21
44808,67221,805,256.12,2026-02-19
44809,53118,7875,1513.16,2026-04-05
44810,68482,2974,364.56,2025-07-06
44811,84754,2712,275.76,2025-12-10
44812,65859,8535,705.21,2025-11-22
44813,43166,2673,307.18,2025-08-05
44814,24865,9114,404.96,2025-09-23
44815,97903,2139,524.42,2025-03-27
44816,66459,5200,458.67,2024-09-28
44817,76656,706,410.88,2026-08-12
44818,12449,167,1090.99,2026-07-12
44819,46471,7921,466.04,2024-08-30
44820,94656,8898,314.28,2025-10-07
44821,65743,2128,803.1,2025-08-16
44822,6046,4209,343.34,2025-10-12
44823,54321,3940,466.6,2025-06-21
44824,93003,3229,313.46,2026-03-04
44825,62969,5892,547.69,2025-10-16
44826,41209,8661,502.65,2026-05-11
44827,79454,2427,485.65,2025-09-23
44828,27050,3724,531.13,2024-12-02
44829,37609,1937,741.67,2025-12-18
44830,53789,3721,700.33,2026-01-24
44831,65422,1656,293.04,2024-11-14
44832,52472,1709,351.66,2026-06-08
44833,11643,3690,782.26,2025-05-03
44834,774,9535,333.15,2025-05-13
44835,15718,8138,630.14,2026-01-16
44836,68541,2755,749.75,2024-10-23
44837,14369,961,216.85,2026-02-04
44838,3479,4251,402.15,2026-02-12
44839,58181,9046,740.64,2026-04-10
44840,16589,4952,457.84,2024-12-10
44841,75738,4007,402.59,2025-08-18
44842,10702,8330,746.62,2025-08-30
44843,80194,9579,855.73,2026-01-22
44844,34699,3325,351.0,2025-08-18
44845,38111,3285,1192.21,2026-07-25
44846,87525,6371,201.92,2025-03-10
44847,25753,3005,231.93,2026-07-05
44848,31134,4056,392.61,2026-05-10
44849,785,4103,416.85,2024-10-01
44850,20,917,426.5,2024-11-09
44851,14002,1834,377.19,2026-01-09
44852,65175,8649,342.82,2026-02-19
44853,34895,8581,441.35,2026-05-10
44854,81588,3173,366.9,2026-01-24
44855,87732,3281,692.95,2026-05-08
44856,70756,1765,500.35,2025-03-22
44857,92697,4511,441.16,2026-08-31
44858,49156,1024,475.3,2024-11-13
44859,10600,6805,860.13,2025-01-29
44860,28143,8496,386.95,2026-05-01
44861,81518,5383,260.68,2026-04-22
44862,63089,1119,302.27,2025-05-12
44863,65399,5296,438.56,2025-04-18
44864,83963,61,626.88,2026-05-02
44865,47354,1158,765.02,2026-08-24
44866,70956,3625,1123.63,2024-09-28
44867,41448,7648,713.07,2026-01-30
44868,59092,396,316.88,2026-03-09
44869,31721,5301,445.14,2025-11-11
44870,73306,120,167.03,2025-03-17
44871,84059,8294,421.67,2025-09-01
44872,42569,3364,364.11,2024-11-02
44873,86887,2288,155.01,2025-10-28
44874,92752,8503,1413.42,2024-10-20
44875,42932,1997,407.89,2026-07-04
44876,71745,4746,171.81,2026-01-22
44877,89477,3984,429.63,2026-04-22
44878,70235,5733,1124.83,2025-08-17
44879,77235,1228,1278.64,2025-09-10
44880,21834,5689,507.34,2026-05-14
44881,62826,8128,517.08,2026-07-01
44882,26649,4768,909.41,2026-02-03
44883,27576,4923,457.03,2025-07-15
44884,95890,9474,620.26,2025-07-02
44885,65786,2164,749.79,2026-08-10
44886,4530,5293,287.73,2025-07-07
44887,94239,258,1062.5,2025-08-15
44888,33529,2056,317.4,2025-05-05
44889,66036,467,358.92,2024-09-18
44890,7316,686,517.97,2025-01-25
44891,50967,3866,788.24,2026-04-21
44892,40237,3235,691.39,2025-03-18
44893,15511,1729,480.73,2024-09-27
44894,48614,7246,567.98,2025-06-01
44895,4888,7783,842.73,2026-05-17
44896,21338,8817,494.82,2024-09-21
44897,37510,9886,328.31,2026-03-04
44898,30532,7101,364.5,2025-01-30
44899,94386,5547,776.38,2025-10-12
44900,17440,8912,328.45,2024-11-22
44901,75171,6724,224.99,2026-01-27
44902,52085,1458,423.23,2025-08-25
44903,62221,3435,474.53,2025-03-15
44904,61997,9508,757.67,2026-06-17
44905,87857,2103,237.72,2025-06-16
44906,83817,9189,585.95,2026-08-22
44907,55473,2045,876.23,2024-09-13
44908,36539,7840,327.45,2025-02-27
44909,35859,1090,513.28,2025-12-05
44910,23831,1194,168.12,2026-06-23
44911,49823,572,762.48,2025-02-11
44912,76060,5178,733.48,2025-05-14
44913,2144,2131,487.85,2025-08-09
44914,49693,1148,253.75,2026-07-04
44915,1455,1632,687.76,2024-12-29
44916,39754,3894,435.94,2025-12-11
44917,92039,384,150.0,2025-09-12
44918,42157,198,727.13,2025-02-14
44919,61567,1547,881.66,2025-05-29
44920,38340,7115,962.61,2025-03-01
44921,98809,6008,260.21,2024-10-22
44922,89191,7220,188.97,2026-06-22
44923,66153,4836,401.34,2025-09-26
44924,92649,3923,638.38,2026-07-22
44925,11808,8887,307.54,2025-12-31
44926,41378,5691,222.4,2026-01-26
44927,82048,3892,707.89,2026-06-06
44928,46041,2823,414.63,2025-05-13
44929,80812,3165,672.7,2026-05-25
44930,34227,8859,496.66,2025-04-13
44931,73174,3475,453.48,2025-07-04
44932,79746,7635,477.2,2024-12-15
44933,21649,8344,411.9,2025-05-11
44934,19600,8699,391.79,2025-04-15
44935,28474,1140,284.11,2024-10-26
44936,56878,3985,627.46,2025-11-26
44937,75958,1704,919.44,2026-03-08
44938,53672,8260,383.66,2025-05-10
44939,48736,9821,1252.69,2026-02-10
44940,64638,3667,594.84,2025-05-23
44941,53039,9087,560.64,2024-11-09
44942,27859,9589,683.69,2025-06-27
44943,90371,5137,802.36,2026-05-16
44944,95206,6582,392.57,2026-07-31
44945,6602,9410,650.29,2026-06-07
44946,6323,243,831.57,2026-01-29
44947,36134,8263,407.61,2025-05-09
44948,80634,5856,493.92,2025-02-15
44949,40010,851,335.75,2025-07-09
44950,10092,7999,385.09,2025-01-18
44951,24293,3720,413.71,2025-04-12
44952,5789,328,313.53,2024-11-26
44953,46873,2265,477.48,2024-10-17
44954,71064,824,581.39,2024-09-15
44955,16879,1815,610.31,2026-08-15
44956,40095,2053,328.9,2025-08-23
44957,58795,3971,363.89,2025-11-03
44958,48720,4057,754.05,2026-05-01
44959,35625,6558,363.45,2024-09-11
44960,98245,9023,744.04,2025-04-25
44961,60685,4351,341.64,2026-02-21
44962,50828,8328,594.96,2025-11-09
44963,50536,9220,717.79,2025-10-01
44964,50975,783,150.0,2025-12-21
44965,2544,2292,760.7,2026-07-19
44966,88067,8958,945.8,2026-05-14
44967,20750,7595,422.23,2025-09-18
44968,64588,4829,585.74,2025-08-07
44969,28641,5178,323.9,2024-09-12
44970,22717,3601,590.96,2026-01-21
44971,3969,3851,1686.69,2024-10-02
44972,23072,5940,164.29,2025-10-03
44973,56082,8438,383.62,2024-09-16
44974,36084,5743,733.9,2026-06-01
44975,33415,3877,925.92,2025-08-10
44976,4921,8252,246.85,2026-04-29
44977,25647,6511,358.13,2024-09-30
44978,28439,7402,368.65,2024-12-02
44979,53165,7572,355.49,2026-08-25
44980,15489,6467,464.94,2025-07-27
44981,69689,7183,241.21,2025-08-05
44982,25851,3791,433.87,2025-03-16
44983,45667,5087,308.56,2026-03-17
44984,62604,8268,476.07,2026-05-27
44985,30094,8883,346.34,2024-09-01
44986,80324,8715,452.81,2026-07-21
44987,74150,1136,293.47,2025-01-18
44988,38133,8261,793.42,2026-07-25
44989,50293,3429,418.72,2025-04-10
44990,45245,1651,496.17,2025-01-02
44991,26381,1202,458.1,2025-05-28
44992,30601,3953,494.53,2024-09-06
44993,11544,81,493.29,2025-03-03
44994,87308,6109,736.99,2026-03-18
44995,86988,1684,427.08,2026-09-01
44996,55222,6407,343.81,2025-07-30
44997,80379,7560,503.13,2025-10-01
44998,4661,376,362.69,2025-05-08
44999,26389,2500,474.63,2025-02-09
45000,62168,5220,291.19,2025-07-28
45001,38397,8528,832.88,2025-06-28
45002,2295,8343,333.53,2026-04-21
45003,36913,4435,897.58,2025-10-30
45004,4470,448,477.92,2026-03-14
45005,80050,2300,756.03,2025-10-01
45006,28105,5745,335.74,2024-10-23
45007,38440,4670,184.3,2026-07-10
45008,62945,7628,216.07,2025-02-27
45009,38622,1744,1722.36,2025-09-17
45010,13815,4951,365.41,2026-02-25
45011,28699,6328,852.42,2025-08-23
45012,43034,9145,257.53,2025-04-25
45013,48724,9804,538.84,2025-06-06
45014,48213,2352,586.52,2026-01-03
45015,65826,899,2034.91,2025-03-19
45016,9830,7261,420.34,2026-02-20
45017,26575,9701,345.28,2026-04-02
45018,81152,8225,587.26,2025-04-06
45019,31928,7787,310.32,2025-12-28
45020,10239,3289,604.73,2026-08-09
45021,35997,238,479.75,2024-11-27
45022,73318,3925,338.02,2026-01-05
45023,74049,7678,630.93,2025-07-08
45024,63546,3669,520.17,2025-07-24
45025,19269,9912,720.65,2025-05-20
45026,34229,3386,1125.77,2025-04-24
45027,35132,4711,383.44,2025-05-06
45028,17484,4214,401.11,2026-07-17
45029,74257,8773,251.43,2025-03-29
45030,78967,9016,639.39,2025-01-03
45031,28506,7982,356.96,2024-11-23
45032,45378,2544,585.67,2025-07-15
45033,59454,8914,882.48,2024-11-28
45034,1263,8410,349.95,2026-08-13
45035,2416,3300,388.72,2026-08-09
45036,35213,7077,818.32,2026-01-27
45037,35265,4189,701.84,2025-04-11
45038,5971,7036,665.64,2026-02-06
45039,57162,9244,405.17,2026-04-21
45040,39521,9430,240.32,2024-11-24
45041,99491,9956,345.19,2026-01-05
45042,92049,7839,297.45,2026-01-11
45043,59354,6220,659.03,2024-12-02
45044,85597,178,568.08,2024-11-26
45045,18207,6284,365.29,2025-11-22
45046,13830,4995,397.84,2026-02-03
45047,1093,9065,625.05,2025-11-26
45048,22215,4059,420.03,2025-05-26
45049,80688,3005,368.49,2024-11-23
45050,87367,3102,1325.17,2025-12-20
45051,86889,6496,374.35,2026-09-04
45052,36190,6877,688.37,2024-10-01
45053,5881,5181,599.62,2026-02-22
45054,29881,6302,230.07,2025-04-02
45055,99768,8831,350.9,2026-04-11
45056,63066,4185,742.16,2026-06-02
45057,63919,2757,461.4,2025-01-03
45058,45879,5806,236.87,2026-06-29
45059,76139,5048,600.19,2025-01-02
45060,91652,90,368.28,2026-05-12
45061,12747,1071,612.74,2026-08-12
45062,56911,8775,1889.16,2026-04-25
45063,18910,5013,596.58,2026-05-29
45064,76543,8973,669.2,2025-07-22
45065,42026,2661,433.98,2024-10-15
45066,97730,4782,281.52,2025-10-04
45067,15770,6723,822.18,2026-06-10
45068,21825,44,363.97,2024-09-26
45069,88772,6912,439.4,2024-12-08
45070,98669,3716,1208.02,2026-03-27
45071,80532,6053,416.19,2026-04-12
45072,84733,1941,904.75,2026-06-27
45073,27934,9290,598.09,2025-11-28
45074,93001,2475,373.7,2026-01-14
45075,86710,7837,584.47,2025-06-25
45076,43148,5548,344.4,2024-09-25
45077,15571,771,774.61,2024-11-04
45078,90080,322,919.24,2024-10-30
45079,64489,6709,504.97,2026-04-14
45080,312,5384,964.14,2024-10-31
45081,63218,5777,533.81,2024-12-26
45082,48656,7511,778.41,2024-11-08
45083,88693,9159,2155.11,2026-05-22
45084,74005,8902,1698.6,2025-10-06
45085,11738,2575,449.76,2026-04-11
45086,1215,7724,570.64,2026-06-26
45087,67939,1595,290.91,2024-09-06
45088,29653,4021,734.6,2025-12-12
45089,21921,9855,598.61,2026-06-16
45090,59659,7373,334.62,2025-06-11
45091,90153,9657,891.96,2025-01-19
45092,43147,8643,431.47,2026-01-19
45093,1236,6940,379.76,2025-07-01
45094,45189,5635,601.69,2024-10-08
45095,51570,9930,390.51,2025-08-06
45096,61432,7345,485.01,2025-09-27
45097,57248,3110,1179.83,2026-05-14
45098,48983,7487,362.37,2025-05-14
45099,30567,2547,690.7,2025-04-09
45100,61095,2886,368.06,2026-04-02
45101,88337,5072,302.9,2025-08-18
45102,36043,7211,473.06,2026-05-09
45103,48827,6827,1886.0,2026-06-28
45104,82670,5952,728.37,2025-07-15
45105,91882,5441,620.81,2024-10-15
45106,74209,6878,379.07,2026-05-02
45107,34521,3298,406.55,2025-11-01
45108,94940,6122,234.69,2026-02-13
45109,56908,2613,1208.96,2025-03-03
45110,9327,3666,563.66,2025-11-23
45111,42003,6355,539.68,2026-05-06
45112,29837,1218,545.62,2025-09-08
45113,57911,7462,1401.19,2025-04-24
45114,23795,992,572.35,2024-10-03
45115,43751,312,447.53,2025-07-28
45116,30640,5811,1211.43,2026-02-28
45117,46475,5445,461.82,2025-04-05
45118,17902,1700,211.5,2026-01-11
45119,47419,3859,229.64,2025-05-08
45120,86623,2239,447.71,2025-12-16
45121,30551,7662,570.1,2025-03-22
45122,61980,4226,743.21,2025-07-30
45123,15440,3937,311.33,2026-02-27
45124,47325,5011,440.26,2024-11-28
45125,83537,8630,328.71,2026-02-05
45126,58285,9543,859.94,2026-08-09
45127,25539,2622,935.62,2025-07-24
45128,27557,7316,1311.77,2025-03-25
45129,94535,3904,587.44,2026-06-04
45130,71050,9169,1252.19,2025-07-29
45131,42908,5621,348.47,2025-07-21
45132,86029,642,548.93,2025-12-16
45133,64960,7555,289.92,2025-03-15
45134,6404,203,656.33,2026-04-20
45135,51678,7620,568.14,2025-11-05
45136,35955,3658,150.0,2025-09-06
45137,68293,508,858.17,2024-09-10
45138,82866,5280,755.72,2026-02-18
45139,70348,5111,373.22,2026-05-15
45140,23796,7197,567.14,2025-04-12
45141,91139,5600,233.49,2026-08-19
45142,58832,9429,335.25,2024-11-07
45143,46801,4953,1135.17,2025-10-02
45144,2758,7060,276.67,2026-04-11
45145,76326,2488,495.11,2025-12-20
45146,77463,334,245.14,2025-08-27
45147,84474,2560,583.46,2025-02-23
45148,11905,7521,652.87,2024-12-29
45149,92131,8817,707.73,2026-04-05
45150,49109,4883,622.65,2025-05-27
45151,49125,4053,1005.68,2025-04-23
45152,93667,1795,373.53,2025-03-26
45153,82076,7664,290.28,2025-01-03
45154,24506,1801,367.39,2026-02-01
45155,47418,1724,251.36,2025-06-27
45156,29711,4519,512.55,2026-04-01
45157,98353,7530,459.52,2026-03-13
45158,32819,9288,625.64,2026-08-31
45159,33823,7300,219.62,2024-09-16
45160,83527,6421,489.55,2025-02-20
45161,21163,2809,904.37,2025-12-29
45162,13362,3117,655.97,2025-12-12
45163,74837,9608,190.99,2026-04-03
45164,94429,5036,489.87,2025-03-22
45165,88834,1603,341.59,2026-05-23
45166,67869,7358,495.93,2026-04-16
45167,39488,5894,407.35,2026-02-02
45168,10060,3870,1175.73,2025-12-25
45169,84543,387,514.33,2024-09-29
45170,16982,7784,577.31,2025-01-28
45171,99370,4245,482.01,2024-12-13
45172,78948,5323,624.67,2025-08-30
45173,81239,4512,442.11,2025-10-22
45174,41951,167,725.43,2025-01-30
45175,1958,6691,405.06,2025-10-09
45176,17863,333,980.66,2024-12-02
45177,79570,4726,631.58,2025-07-24
45178,45928,2464,456.56,2025-01-22
45179,42236,4227,750.73,2025-05-12
45180,26363,9898,630.5,2025-12-11
45181,11857,1601,745.2,2026-02-05
45182,173,2507,514.33,2026-07-08
45183,26890,8476,436.77,2026-08-17
45184,49100,9252,527.23,2025-08-26
45185,10918,9421,383.68,2026-06-14
45186,79745,6098,804.05,2025-10-11
45187,46270,2012,1027.2,2026-08-07
45188,39719,5538,658.21,2025-05-24
45189,74584,2587,1001.32,2026-08-06
45190,49386,2190,865.61,2025-09-17
45191,25615,7878,430.9,2025-05-14
45192,85418,9775,748.37,2025-07-05
45193,94434,8250,259.44,2025-01-06
45194,33449,2264,540.79,2025-12-10
45195,75217,8231,272.82,2025-07-03
45196,50122,425,466.46,2026-03-01
45197,54568,1127,239.88,2025-10-05
45198,74359,2458,851.63,2026-03-12
45199,53321,4659,404.46,2026-02-14
45200,91016,5763,775.23,2026-05-18
45201,7275,5054,474.49,2026-08-14
45202,60248,3759,195.96,2026-02-08
45203,88314,7557,386.8,2026-03-01
45204,20860,5881,377.91,2025-04-12
45205,67672,8490,489.12,2025-01-06
45206,66080,1707,1047.35,2024-12-23
45207,6559,9892,1137.75,2026-06-26
45208,24041,8128,438.95,2026-04-19
45209,17797,5279,262.4,2024-10-20
45210,95439,8418,339.66,2025-08-20
45211,80028,7568,626.28,2025-10-22
45212,94626,6079,466.79,2025-08-25
45213,60829,9870,224.16,2025-04-25
45214,47930,7224,383.06,2024-12-11
45215,75534,4508,949.36,2025-08-16
45216,4207,3532,570.28,2025-03-18
45217,10186,9258,504.54,2025-03-28
45218,2150,2120,405.7,2025-05-01
45219,35398,7963,391.51,2025-11-28
45220,85060,3818,646.76,2026-08-22
45221,8025,6230,529.02,2025-04-21
45222,42076,649,724.52,2026-03-21
45223,6272,7019,647.63,2024-10-19
45224,85731,9392,497.63,2025-06-19
45225,48633,5575,597.11,2025-08-02
45226,26058,8229,366.4,2025-07-28
45227,97300,2592,481.02,2026-07-01
45228,95968,8452,963.41,2026-06-04
45229,65414,3835,495.39,2026-02-20
45230,5246,405,442.04,2024-11-21
45231,12252,3840,547.43,2026-08-08
45232,1914,4002,275.12,2026-07-01
45233,98821,3984,550.28,2026-06-06
45234,62739,5110,1150.58,2024-12-30
45235,38346,9306,328.88,2025-11-26
45236,91041,9368,563.14,2024-10-29
45237,10585,7888,486.99,2025-12-15
45238,47629,6324,480.8,2026-05-26
45239,18627,5368,476.48,2026-02-20
45240,66185,9387,704.26,2025-06-12
45241,21957,8756,284.56,2025-10-26
45242,25633,5305,695.3,2025-03-09
45243,20951,5586,510.08,2025-03-22
45244,99346,6073,204.11,2025-11-28
45245,1245,87,595.81,2026-05-12
45246,25577,9944,521.63,2024-11-13
45247,16489,1158,318.66,2024-09-15
45248,43495,7836,533.94,2025-09-29
45249,2346,7520,255.15,2024-11-17
45250,98544,1321,349.9,2026-04-13
45251,83765,9523,501.94,2025-03-28
45252,21037,7760,212.13,2025-07-01
45253,13334,7035,277.08,2025-07-10
45254,78164,9763,298.59,2026-04-27
45255,2797,3254,512.65,2025-05-19
45256,97784,8162,614.41,2026-02-20
45257,19757,5460,315.32,2025-07-15
45258,21624,6448,306.6,2025-04-27
45259,63447,9179,527.98,2026-08-14
45260,73996,4287,520.91,2025-06-14
45261,5315,7552,347.19,2026-02-07
45262,40906,8005,1229.5,2024-09-26
45263,31710,6996,540.34,2024-09-20
45264,3868,262,452.56,2026-04-26
45265,88499,6275,406.24,2026-07-05
45266,56754,1047,816.0,2025-10-21
45267,4181,2731,647.11,2025-11-07
45268,10548,4103,206.68,2026-04-13
45269,46619,4037,347.96,2025-06-02
45270,78949,1898,394.1,2024-11-02
45271,90751,5981,489.81,2026-07-01
45272,15926,2483,674.23,2026-06-25
45273,50854,3279,288.57,2025-11-16
45274,56435,2342,473.57,2025-03-18
45275,84421,854,1152.44,2026-08-27
45276,86546,9349,499.96,2025-12-15
45277,55428,4378,348.23,2025-09-01
45278,33989,9993,252.87,2026-03-13
45279,47861,9490,386.27,2026-04-03
45280,5429,9450,287.33,2024-11-05
45281,57562,5348,404.52,2025-10-14
45282,47285,1146,646.19,2025-06-06
45283,7127,6083,501.94,2026-01-27
45284,75938,2946,387.61,2026-03-27
45285,55949,9641,201.27,2025-02-16
45286,44362,5735,746.95,2024-09-06
45287,57548,6106,413.13,2025-08-04
45288,65119,160,520.09,2026-02-12
45289,56497,701,312.35,2026-05-12
45290,11924,480,401.63,2025-04-01
45291,14520,5531,368.72,2025-05-13
45292,10842,4166,252.91,2025-04-20
45293,84940,63,312.94,2026-05-14
45294,18160,75,489.14,2025-04-07
45295,4700,2046,572.08,2025-04-04
45296,27250,6730,350.04,2025-12-23
45297,96603,573,270.06,2024-09-27
45298,64123,1515,412.31,2025-01-27
45299,29045,9591,727.65,2025-08-11
45300,58164,3526,308.1,2025-02-20
45301,23369,5753,495.93,2026-03-27
45302,4802,1615,354.17,2025-04-21
45303,94555,4130,866.32,2025-02-03
45304,79741,6098,382.49,2026-05-30
45305,40881,2735,686.09,2024-09-02
45306,13738,3556,818.55,2026-07-15
45307,92355,9512,1065.01,2025-04-21
45308,42053,1397,250.47,2024-09-15
45309,73245,7825,244.92,2025-07-15
45310,76644,7776,882.37,2024-09-16
45311,57851,2747,813.01,2025-08-12
45312,98177,5681,361.96,2025-10-18
45313,92243,2462,150.0,2025-06-09
45314,79754,8294,513.09,2026-05-14
45315,72392,639,230.73,2024-10-27
45316,76682,1617,325.76,2025-10-08
45317,86023,8094,539.47,2024-11-16
45318,48991,3659,576.99,2024-09-23
45319,26826,1284,1086.44,2024-11-16
45320,39516,624,408.97,2025-09-16
45321,5490,4250,302.43,2025-12-14
45322,36560,6744,779.49,2025-08-03
45323,39926,7339,594.98,2025-12-23
45324,17042,9904,410.93,2025-12-12
45325,91586,8393,500.64,2025-10-08
45326,10312,6535,407.88,2026-01-01
45327,95613,3782,696.47,2025-03-24
45328,66329,2837,1145.93,2026-05-23
45329,5484,3343,342.84,2024-09-20
45330,31008,5569,608.16,2025-06-30
45331,43980,5678,229.32,2025-04-06
45332,86410,906,288.22,2025-11-12
45333,67940,6535,652.81,2025-05-27
45334,46310,7559,475.71,2024-09-10
45335,54874,2387,282.99,2026-03-03
45336,56557,5476,494.91,2024-12-03
45337,2017,4264,764.68,2026-07-27
45338,71019,6575,239.02,2026-03-09
45339,7625,6167,1180.0,2026-02-16
45340,7927,1450,656.23,2026-01-02
45341,41751,8091,662.81,2024-10-16
45342,78260,1582,492.42,2025-09-14
45343,68391,5158,1180.35,2025-08-17
45344,52995,8043,797.24,2025-10-17
45345,30154,8059,410.02,2024-11-22
45346,34897,5160,719.6,2025-10-25
45347,40578,2603,341.53,2025-07-13
45348,16268,5064,428.32,2025-03-15
45349,14028,9797,1025.89,2026-08-08
45350,93430,1565,598.12,2026-04-13
45351,31667,7836,685.92,2024-11-16
45352,66887,7978,884.31,2025-03-04
45353,5488,1293,648.14,2025-05-03
45354,21514,8902,328.46,2026-04-09
45355,5904,964,1130.75,2025-02-09
45356,16828,8194,637.83,2026-03-29
45357,17030,545,660.77,2024-12-07
45358,91561,8905,506.71,2025-01-31
45359,13939,820,858.67,2026-05-05
45360,38664,9108,1283.67,2025-02-07
45361,66171,1798,408.43,2026-04-12
45362,15318,7588,839.42,2025-02-07
45363,45732,3863,501.29,2025-07-18
45364,56138,5045,181.44,2025-07-20
45365,24035,4888,244.2,2026-03-19
45366,11546,7562,609.2,2025-07-10
45367,38727,1666,816.62,2025-12-05
45368,74945,6370,668.17,2025-05-23
45369,6836,2340,723.82,2026-06-28
45370,12730,4033,1798.67,2025-08-14
45371,96462,4682,641.75,2024-11-06
45372,43873,6595,431.62,2025-08-11
45373,50144,86,462.51,2025-05-09
45374,92421,3684,1115.99,2026-02-22
45375,39753,8413,261.23,2024-09-20
45376,14856,8996,915.05,2025-12-07
45377,87095,6994,496.75,2025-01-05
45378,8541,639,325.13,2025-08-17
45379,5794,8702,238.63,2025-02-22
45380,8099,7920,1033.08,2024-11-11
45381,96757,3833,320.96,2025-09-20
45382,17368,7813,508.36,2025-07-10
45383,30503,5579,302.66,2025-02-17
45384,45558,5116,1316.76,2025-02-11
45385,29633,7532,517.54,2026-01-28
45386,97013,5966,251.34,2026-01-08
45387,25779,3100,397.66,2025-10-23
45388,84983,6183,988.87,2026-02-20
45389,38097,6112,302.35,2026-06-26
45390,64438,5126,411.28,2025-08-23
45391,21218,7788,892.1,2026-02-24
45392,17944,7750,584.73,2025-06-30
45393,89313,6797,267.81,2025-03-09
45394,41603,4004,550.97,2025-04-11
45395,82712,7709,456.52,2025-09-05
45396,32644,609,505.83,2025-02-18
45397,81637,3851,790.98,2025-06-12
45398,98214,8018,555.74,2024-12-10
45399,31971,6361,470.41,2025-02-10
45400,19888,2802,459.0,2026-06-10
45401,53489,2261,844.21,2025-03-14
45402,9312,544,343.72,2025-10-25
45403,91230,7849,166.68,2025-06-01
45404,32164,5813,440.25,2025-04-05
45405,75767,1355,595.34,2025-01-17
45406,26784,2048,400.14,2026-02-26
45407,69200,3485,378.92,2025-08-03
45408,73117,2781,410.71,2026-05-23
45409,90166,4637,486.74,2025-09-21
45410,21259,9535,257.46,2026-03-18
45411,34988,6665,685.87,2024-10-05
45412,46280,8905,150.0,2025-06-30
45413,28434,2840,645.49,2025-07-19
45414,42595,6639,576.31,2026-06-05
45415,44017,1729,631.76,2025-05-24
45416,87763,6411,187.88,2026-07-11
45417,28520,3277,570.44,2025-05-07
45418,92655,1251,375.68,2025-10-03
45419,21463,8366,1097.83,2025-04-04
45420,73409,624,590.44,2025-06-08
45421,35536,2412,273.59,2026-05-22
45422,50653,6768,211.61,2026-04-15
45423,64728,5938,362.35,2026-04-02
45424,90110,8060,739.36,2026-02-12
45425,95866,4616,876.76,2025-11-03
45426,31715,815,539.53,2026-02-22
45427,6655,5453,512.87,2025-09-29
45428,60919,9969,417.37,2025-12-28
45429,44829,434,487.52,2025-12-20
45430,44945,4627,904.93,2026-01-16
45431,32434,1627,414.34,2024-11-01
45432,13635,6222,684.99,2025-02-27
45433,30716,2714,378.34,2024-09-30
45434,93685,3822,817.82,2024-09-03
45435,83641,1354,658.1,2026-02-19
45436,86237,9737,801.16,2025-01-10
45437,76330,4541,1262.77,2025-06-14
45438,69906,416,150.0,2026-01-11
